epoch,train_loss,val_bce,val_l1_linear,val_l1_mel,val_waveform
74,3.087258776028951,0.37635684930361235,0.12558956215014824,0.0076635325542436196,0.02677250882753959
75,3.086818148692449,0.3780328310452975,0.12541597393842843,0.007660605228291108,0.02688217592927126
76,3.099029156896803,0.38900050062399644,0.12737779090037712,0.007742808092958652,0.027206459297583654
77,3.092559814453125,0.37993186253767747,0.12389788432763173,0.007498756588365023,0.02683689373616989
78,3.097433216041989,0.38132039858744693,0.12553591223863456,0.007606737745495943,0.026436906021374922
79,3.0943681498368583,0.3800086172727438,0.12452080960457142,0.007545853069481941,0.026471015065908432
80,3.1096041765477924,0.38127467036247253,0.12449304243692985,0.0076051624850011785,0.026592296906388722
81,3.115429629882177,0.3731860059958238,0.12735790358139917,0.007892568631527515,0.026822036418777246
82,3.092225733730528,0.375747398688243,0.1262581738141867,0.007832064687346037,0.02658530195745138
83,3.087190866470337,0.374872617996656,0.12885824189736292,0.007871319432384692,0.027818454142946463
84,3.0893346104356976,0.37697242544247556,0.12553036327545458,0.007644558182129493,0.027400467114952896
85,3.09523383114073,0.37185253088290876,0.12715860972037682,0.007800376830765834,0.026955635358507816
86,3.094460513856676,0.36999376920553356,0.12619742865745837,0.007688330199856024,0.026875468687369272
87,3.107232693168852,0.37287710721676165,0.12999978031103426,0.008053494832263542,0.026846535647144683
88,3.1012070874373117,0.36752722125787,0.12464287533209874,0.0076210456900298595,0.026627005006258305
89,3.0863442950778537,0.37657969960799587,0.12680542870209768,0.007808379219988218,0.02698481283508814
90,3.106334775686264,0.385994159258329,0.12488662680754295,0.007594824123841066,0.02733679559941475
91,3.100209868616528,0.37005491669361407,0.12350321102600831,0.007559575641957613,0.026169913319440987
92,3.0786252982086606,0.3800497857423929,0.12211503890844491,0.007450108595478993,0.026061439456848
93,3.0828516913784876,0.3733293666289403,0.12487603036256936,0.007687064747397716,0.026714396018248338
94,3.1077324516243405,0.3757590903685643,0.1253664608185108,0.007575496852111358,0.027281610295176506
95,3.105217821068234,0.3735142327271975,0.1262670187995984,0.007713733133501732,0.027332852522914227
96,3.0893211795224085,0.3691964883070726,0.1259607139688272,0.0077075257969017215,0.027105932052318867
97,3.115002453327179,0.37267712904856753,0.12536128954245493,0.007642897705619152,0.02686760388314724
98,3.088086482551363,0.37159417684261614,0.12616515790040678,0.0076752187182696965,0.026857095412336864
99,3.0900145868460336,0.3781795868506798,0.12447966921787995,0.007543574194782055,0.026230661914898798
